"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Reporting_Airline","DOT_ID_Reporting_Airline","IATA_CODE_Reporting_Airline","Tail_Number","Flight_Number_Reporting_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2010,1,1,2,6,2010-01-02,"9E",20363,"9E","91769E","854",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,"1355","1354",-1.00,0.00,0.00,-1,"1300-1359",19.00,"1413","1605",3.00,"1608","1608",0.00,0.00,0.00,0,"1600-1659",0.00,"",0.00,133.00,134.00,112.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,3,7,2010-01-03,"9E",20363,"9E","91539E","854",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,"1355","1445",50.00,50.00,1.00,3,"1300-1359",33.00,"1518","1716",5.00,"1608","1721",73.00,73.00,1.00,4,"1600-1659",0.00,"",0.00,133.00,156.00,118.00,1.00,780.00,4,0.00,50.00,23.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,9,6,2010-01-09,"9E",20363,"9E","92289E","854",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13244,1324401,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,"1715","1712",-3.00,0.00,0.00,-1,"1700-1759",15.00,"1727","1721",8.00,"1743","1729",-14.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,88.00,77.00,54.00,1.00,332.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,16,6,2010-01-16,"9E",20363,"9E","91709E","854",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13244,1324401,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,"1715","1710",-5.00,0.00,0.00,-1,"1700-1759",15.00,"1725","1719",6.00,"1743","1725",-18.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,88.00,75.00,54.00,1.00,332.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,23,6,2010-01-23,"9E",20363,"9E","91479E","854",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13244,1324401,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,"1715","1712",-3.00,0.00,0.00,-1,"1700-1759",11.00,"1723","1722",5.00,"1743","1727",-16.00,0.00,0.00,-2,"1700-1759",0.00,"",0.00,88.00,75.00,59.00,1.00,332.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,30,6,2010-01-30,"9E",20363,"9E","91819E","854",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13244,1324401,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,"1715","1714",-1.00,0.00,0.00,-1,"1700-1759",20.00,"1734","1737",5.00,"1743","1742",-1.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,88.00,88.00,63.00,1.00,332.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,1,5,2010-01-01,"9E",20363,"9E","91539E","854",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1650","1649",-1.00,0.00,0.00,-1,"1600-1659",26.00,"1715","1907",15.00,"1908","1922",14.00,14.00,0.00,0,"1900-1959",0.00,"",0.00,138.00,153.00,112.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,2,6,2010-01-02,"9E",20363,"9E","91769E","854",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1650","1642",-8.00,0.00,0.00,-1,"1600-1659",22.00,"1704","1853",4.00,"1908","1857",-11.00,0.00,0.00,-1,"1900-1959",0.00,"",0.00,138.00,135.00,109.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,3,7,2010-01-03,"9E",20363,"9E","91539E","854",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1650","1808",78.00,78.00,1.00,5,"1600-1659",18.00,"1826","2016",13.00,"1908","2029",81.00,81.00,1.00,5,"1900-1959",0.00,"",0.00,138.00,141.00,110.00,1.00,780.00,4,0.00,0.00,81.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,9,6,2010-01-09,"9E",20363,"9E","92289E","854",13244,1324401,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1828","1821",-7.00,0.00,0.00,-1,"1800-1859",15.00,"1836","2027",26.00,"2055","2053",-2.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,87.00,92.00,51.00,1.00,332.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,16,6,2010-01-16,"9E",20363,"9E","91709E","854",13244,1324401,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1828","1823",-5.00,0.00,0.00,-1,"1800-1859",11.00,"1834","2032",11.00,"2055","2043",-12.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,87.00,80.00,58.00,1.00,332.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,23,6,2010-01-23,"9E",20363,"9E","91479E","854",13244,1324401,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1828","1835",7.00,7.00,0.00,0,"1800-1859",22.00,"1857","2048",9.00,"2055","2057",2.00,2.00,0.00,0,"2000-2059",0.00,"",0.00,87.00,82.00,51.00,1.00,332.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,30,6,2010-01-30,"9E",20363,"9E","91819E","854",13244,1324401,33244,"MEM","Memphis, TN","TN","47","Tennessee",54,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"1828","1823",-5.00,0.00,0.00,-1,"1800-1859",20.00,"1843","2038",9.00,"2055","2047",-8.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,87.00,84.00,55.00,1.00,332.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,5,2,2010-01-05,"9E",20363,"9E","92289E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1111",4.00,4.00,0.00,0,"1100-1159",28.00,"1139","1225",3.00,"1220","1228",8.00,8.00,0.00,0,"1200-1259",0.00,"",0.00,133.00,137.00,106.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,6,3,2010-01-06,"9E",20363,"9E","91469E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1107",0.00,0.00,0.00,0,"1100-1159",33.00,"1140","1218",4.00,"1220","1222",2.00,2.00,0.00,0,"1200-1259",0.00,"",0.00,133.00,135.00,98.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,7,4,2010-01-07,"9E",20363,"9E","92289E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1102",-5.00,0.00,0.00,-1,"1100-1159",24.00,"1126","1209",4.00,"1220","1213",-7.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,133.00,131.00,103.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,8,5,2010-01-08,"9E",20363,"9E","91619E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1105",-2.00,0.00,0.00,-1,"1100-1159",21.00,"1126","1217",6.00,"1220","1223",3.00,3.00,0.00,0,"1200-1259",0.00,"",0.00,133.00,138.00,111.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,9,6,2010-01-09,"9E",20363,"9E","91769E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1104",-3.00,0.00,0.00,-1,"1100-1159",27.00,"1131","1210",6.00,"1220","1216",-4.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,133.00,132.00,99.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,10,7,2010-01-10,"9E",20363,"9E","91879E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1119",12.00,12.00,0.00,0,"1100-1159",26.00,"1145","1218",8.00,"1220","1226",6.00,6.00,0.00,0,"1200-1259",0.00,"",0.00,133.00,127.00,93.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,11,1,2010-01-11,"9E",20363,"9E","91469E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1106",-1.00,0.00,0.00,-1,"1100-1159",17.00,"1123","1206",6.00,"1220","1212",-8.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,133.00,126.00,103.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,12,2,2010-01-12,"9E",20363,"9E","91669E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1103",-4.00,0.00,0.00,-1,"1100-1159",25.00,"1128","1159",4.00,"1220","1203",-17.00,0.00,0.00,-2,"1200-1259",0.00,"",0.00,133.00,120.00,91.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,13,3,2010-01-13,"9E",20363,"9E","91539E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1102",-5.00,0.00,0.00,-1,"1100-1159",28.00,"1130","1200",7.00,"1220","1207",-13.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,133.00,125.00,90.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,14,4,2010-01-14,"9E",20363,"9E","91959E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1103",-4.00,0.00,0.00,-1,"1100-1159",26.00,"1129","1216",3.00,"1220","1219",-1.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,133.00,136.00,107.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,15,5,2010-01-15,"9E",20363,"9E","92329E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1108",1.00,1.00,0.00,0,"1100-1159",23.00,"1131","1217",10.00,"1220","1227",7.00,7.00,0.00,0,"1200-1259",0.00,"",0.00,133.00,139.00,106.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,16,6,2010-01-16,"9E",20363,"9E","91879E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1103",-4.00,0.00,0.00,-1,"1100-1159",28.00,"1131","1211",5.00,"1220","1216",-4.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,133.00,133.00,100.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,17,7,2010-01-17,"9E",20363,"9E","91709E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1103",-4.00,0.00,0.00,-1,"1100-1159",36.00,"1139","1215",5.00,"1220","1220",0.00,0.00,0.00,0,"1200-1259",0.00,"",0.00,133.00,137.00,96.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,18,1,2010-01-18,"9E",20363,"9E","91709E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1102",-5.00,0.00,0.00,-1,"1100-1159",33.00,"1135","1213",5.00,"1220","1218",-2.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,133.00,136.00,98.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,19,2,2010-01-19,"9E",20363,"9E","91629E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1101",-6.00,0.00,0.00,-1,"1100-1159",25.00,"1126","1204",8.00,"1220","1212",-8.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,133.00,131.00,98.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,20,3,2010-01-20,"9E",20363,"9E","91869E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1136",29.00,29.00,1.00,1,"1100-1159",4.00,"1140","1535",5.00,"1220","1540",,,,,"1200-1259",0.00,"",1.00,133.00,,,1.00,689.00,3,,,,,,"",,,1,1.00,304.00,200.00,0.00,"ATL",10397,1039703,"1236",28.00,16.00,"1432","91879E","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,21,4,2010-01-21,"9E",20363,"9E","91819E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1106",-1.00,0.00,0.00,-1,"1100-1159",32.00,"1138","1228",4.00,"1220","1232",12.00,12.00,0.00,0,"1200-1259",0.00,"",0.00,133.00,146.00,110.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,22,5,2010-01-22,"9E",20363,"9E","91539E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1134",27.00,27.00,1.00,1,"1100-1159",37.00,"1211","1257",5.00,"1220","1302",42.00,42.00,1.00,2,"1200-1259",0.00,"",0.00,133.00,148.00,106.00,1.00,689.00,3,0.00,0.00,15.00,0.00,27.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,23,6,2010-01-23,"9E",20363,"9E","91769E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1105",-2.00,0.00,0.00,-1,"1100-1159",56.00,"1201","1313",3.00,"1220","1316",56.00,56.00,1.00,3,"1200-1259",0.00,"",0.00,133.00,191.00,132.00,1.00,689.00,3,0.00,0.00,56.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,24,7,2010-01-24,"9E",20363,"9E","91709E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1112",5.00,5.00,0.00,0,"1100-1159",48.00,"1200","1307",10.00,"1220","1317",57.00,57.00,1.00,3,"1200-1259",0.00,"",0.00,133.00,185.00,127.00,1.00,689.00,3,0.00,0.00,57.00,0.00,0.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,25,1,2010-01-25,"9E",20363,"9E","92009E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1106",-1.00,0.00,0.00,-1,"1100-1159",19.00,"1125","1207",8.00,"1220","1215",-5.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,133.00,129.00,102.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,26,2,2010-01-26,"9E",20363,"9E","92329E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1132",25.00,25.00,1.00,1,"1100-1159",18.00,"1150","1232",4.00,"1220","1236",16.00,16.00,1.00,1,"1200-1259",0.00,"",0.00,133.00,124.00,102.00,1.00,689.00,3,0.00,0.00,0.00,0.00,16.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,27,3,2010-01-27,"9E",20363,"9E","91619E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1102",-5.00,0.00,0.00,-1,"1100-1159",27.00,"1129","1219",5.00,"1220","1224",4.00,4.00,0.00,0,"1200-1259",0.00,"",0.00,133.00,142.00,110.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,28,4,2010-01-28,"9E",20363,"9E","92009E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1112",5.00,5.00,0.00,0,"1100-1159",24.00,"1136","1226",6.00,"1220","1232",12.00,12.00,0.00,0,"1200-1259",0.00,"",0.00,133.00,140.00,110.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,29,5,2010-01-29,"9E",20363,"9E","92289E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1059",-8.00,0.00,0.00,-1,"1100-1159",37.00,"1136","1227",3.00,"1220","1230",10.00,10.00,0.00,0,"1200-1259",0.00,"",0.00,133.00,151.00,111.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,30,6,2010-01-30,"9E",20363,"9E","92009E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1102",-5.00,0.00,0.00,-1,"1100-1159",27.00,"1129","1224",8.00,"1220","1232",12.00,12.00,0.00,0,"1200-1259",0.00,"",0.00,133.00,150.00,115.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,31,7,2010-01-31,"9E",20363,"9E","91769E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,12266,1226602,31453,"IAH","Houston, TX","TX","48","Texas",74,"1107","1102",-5.00,0.00,0.00,-1,"1100-1159",29.00,"1131","1210",9.00,"1220","1219",-1.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,133.00,137.00,99.00,1.00,689.00,3,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,2,6,2010-01-02,"9E",20363,"9E","91819E","855",10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,13495,1349501,33495,"MSY","New Orleans, LA","LA","22","Louisiana",72,"0841","0838",-3.00,0.00,0.00,-1,"0800-0859",26.00,"0904","0913",3.00,"0919","0916",-3.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,98.00,98.00,69.00,1.00,425.00,2,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,6,3,2010-01-06,"9E",20363,"9E","91619E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0720",0.00,0.00,0.00,0,"0700-0759",14.00,"0734","0921",11.00,"0946","0932",-14.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,146.00,132.00,107.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,7,4,2010-01-07,"9E",20363,"9E","91959E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0720",0.00,0.00,0.00,0,"0700-0759",12.00,"0732","0927",6.00,"0946","0933",-13.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,146.00,133.00,115.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,8,5,2010-01-08,"9E",20363,"9E","92009E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0923",123.00,123.00,1.00,8,"0700-0759",73.00,"1036","1247",11.00,"0946","1258",192.00,192.00,1.00,12,"0900-0959",0.00,"",0.00,146.00,215.00,131.00,1.00,780.00,4,0.00,0.00,69.00,0.00,123.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,9,6,2010-01-09,"9E",20363,"9E","91879E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0739",19.00,19.00,1.00,1,"0700-0759",10.00,"0749","0947",11.00,"0946","0958",12.00,12.00,0.00,0,"0900-0959",0.00,"",0.00,146.00,139.00,118.00,1.00,780.00,4,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2010,1,1,10,7,2010-01-10,"9E",20363,"9E","91959E","855",12197,1219701,31703,"HPN","White Plains, NY","NY","36","New York",22,10397,1039703,30397,"ATL","Atlanta, GA","GA","13","Georgia",34,"0720","0851",91.00,91.00,1.00,6,"0700-0759",16.00,"0907","1045",8.00,"0946","1053",67.00,67.00,1.00,4,"0900-0959",0.00,"",0.00,146.00,122.00,98.00,1.00,780.00,4,67.00,0.00,0.00,0.00,0.00,"0723",52.00,52.00,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
